station_county,station_township,survey_roc_year,care_station_new_count,care_station_count,care_station_any,care_station_first_year,care_station_years_since_first,care_station_event_time,care_station_exposed_1y,care_station_exposed_3y,care_station_exposed_5y,care_station_source,care_station_source_limitation
新北市,烏來區,109,0,3,TRUE,100,9,9,TRUE,TRUE,TRUE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新北市,烏來區,110,0,3,TRUE,100,10,10,TRUE,TRUE,TRUE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新北市,烏來區,111,0,3,TRUE,100,11,11,TRUE,TRUE,TRUE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新北市,烏來區,112,0,3,TRUE,100,12,12,TRUE,TRUE,TRUE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新北市,烏來區,113,1,4,TRUE,100,13,13,TRUE,TRUE,TRUE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新北市,烏來區,114,0,4,TRUE,100,14,14,TRUE,TRUE,TRUE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹市,香山區,90,0,0,FALSE,107,NA,-17,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹市,香山區,91,0,0,FALSE,107,NA,-16,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹市,香山區,92,0,0,FALSE,107,NA,-15,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹市,香山區,93,0,0,FALSE,107,NA,-14,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹市,香山區,94,0,0,FALSE,107,NA,-13,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹市,香山區,95,0,0,FALSE,107,NA,-12,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹市,香山區,96,0,0,FALSE,107,NA,-11,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹市,香山區,97,0,0,FALSE,107,NA,-10,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹市,香山區,98,0,0,FALSE,107,NA,-9,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹市,香山區,99,0,0,FALSE,107,NA,-8,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹市,香山區,100,0,0,FALSE,107,NA,-7,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹市,香山區,101,0,0,FALSE,107,NA,-6,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹市,香山區,102,0,0,FALSE,107,NA,-5,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹市,香山區,103,0,0,FALSE,107,NA,-4,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹市,香山區,104,0,0,FALSE,107,NA,-3,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹市,香山區,105,0,0,FALSE,107,NA,-2,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹市,香山區,106,0,0,FALSE,107,NA,-1,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹市,香山區,107,1,1,TRUE,107,0,0,FALSE,FALSE,FALSE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹市,香山區,108,0,1,TRUE,107,1,1,TRUE,FALSE,FALSE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹市,香山區,109,0,1,TRUE,107,2,2,TRUE,FALSE,FALSE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹市,香山區,110,0,1,TRUE,107,3,3,TRUE,TRUE,FALSE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹市,香山區,111,1,2,TRUE,107,4,4,TRUE,TRUE,FALSE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹市,香山區,112,0,2,TRUE,107,5,5,TRUE,TRUE,TRUE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹市,香山區,113,0,2,TRUE,107,6,6,TRUE,TRUE,TRUE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹市,香山區,114,0,2,TRUE,107,7,7,TRUE,TRUE,TRUE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹縣,五峰鄉,90,1,1,TRUE,90,0,0,FALSE,FALSE,FALSE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹縣,五峰鄉,91,0,1,TRUE,90,1,1,TRUE,FALSE,FALSE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹縣,五峰鄉,92,0,1,TRUE,90,2,2,TRUE,FALSE,FALSE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹縣,五峰鄉,93,0,1,TRUE,90,3,3,TRUE,TRUE,FALSE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹縣,五峰鄉,94,0,1,TRUE,90,4,4,TRUE,TRUE,FALSE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹縣,五峰鄉,95,0,1,TRUE,90,5,5,TRUE,TRUE,TRUE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹縣,五峰鄉,96,0,1,TRUE,90,6,6,TRUE,TRUE,TRUE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹縣,五峰鄉,97,0,1,TRUE,90,7,7,TRUE,TRUE,TRUE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹縣,五峰鄉,98,1,2,TRUE,90,8,8,TRUE,TRUE,TRUE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹縣,五峰鄉,99,0,2,TRUE,90,9,9,TRUE,TRUE,TRUE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹縣,五峰鄉,100,0,2,TRUE,90,10,10,TRUE,TRUE,TRUE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹縣,五峰鄉,101,0,2,TRUE,90,11,11,TRUE,TRUE,TRUE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹縣,五峰鄉,102,0,2,TRUE,90,12,12,TRUE,TRUE,TRUE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹縣,五峰鄉,103,0,2,TRUE,90,13,13,TRUE,TRUE,TRUE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹縣,五峰鄉,104,0,2,TRUE,90,14,14,TRUE,TRUE,TRUE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹縣,五峰鄉,105,0,2,TRUE,90,15,15,TRUE,TRUE,TRUE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹縣,五峰鄉,106,0,2,TRUE,90,16,16,TRUE,TRUE,TRUE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹縣,五峰鄉,107,0,2,TRUE,90,17,17,TRUE,TRUE,TRUE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹縣,五峰鄉,108,0,2,TRUE,90,18,18,TRUE,TRUE,TRUE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹縣,五峰鄉,109,3,5,TRUE,90,19,19,TRUE,TRUE,TRUE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹縣,五峰鄉,110,0,5,TRUE,90,20,20,TRUE,TRUE,TRUE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹縣,五峰鄉,111,1,6,TRUE,90,21,21,TRUE,TRUE,TRUE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹縣,五峰鄉,112,0,6,TRUE,90,22,22,TRUE,TRUE,TRUE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹縣,五峰鄉,113,1,7,TRUE,90,23,23,TRUE,TRUE,TRUE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹縣,五峰鄉,114,0,7,TRUE,90,24,24,TRUE,TRUE,TRUE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹縣,尖石鄉,90,0,0,FALSE,98,NA,-8,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹縣,尖石鄉,91,0,0,FALSE,98,NA,-7,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹縣,尖石鄉,92,0,0,FALSE,98,NA,-6,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹縣,尖石鄉,93,0,0,FALSE,98,NA,-5,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹縣,尖石鄉,94,0,0,FALSE,98,NA,-4,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹縣,尖石鄉,95,0,0,FALSE,98,NA,-3,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹縣,尖石鄉,96,0,0,FALSE,98,NA,-2,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹縣,尖石鄉,97,0,0,FALSE,98,NA,-1,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹縣,尖石鄉,98,1,1,TRUE,98,0,0,FALSE,FALSE,FALSE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹縣,尖石鄉,99,0,1,TRUE,98,1,1,TRUE,FALSE,FALSE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹縣,尖石鄉,100,0,1,TRUE,98,2,2,TRUE,FALSE,FALSE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹縣,尖石鄉,101,0,1,TRUE,98,3,3,TRUE,TRUE,FALSE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹縣,尖石鄉,102,0,1,TRUE,98,4,4,TRUE,TRUE,FALSE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹縣,尖石鄉,103,0,1,TRUE,98,5,5,TRUE,TRUE,TRUE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹縣,尖石鄉,104,0,1,TRUE,98,6,6,TRUE,TRUE,TRUE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹縣,尖石鄉,105,1,2,TRUE,98,7,7,TRUE,TRUE,TRUE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹縣,尖石鄉,106,2,4,TRUE,98,8,8,TRUE,TRUE,TRUE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹縣,尖石鄉,107,0,4,TRUE,98,9,9,TRUE,TRUE,TRUE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹縣,尖石鄉,108,1,5,TRUE,98,10,10,TRUE,TRUE,TRUE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹縣,尖石鄉,109,5,10,TRUE,98,11,11,TRUE,TRUE,TRUE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹縣,尖石鄉,110,0,10,TRUE,98,12,12,TRUE,TRUE,TRUE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹縣,尖石鄉,111,0,10,TRUE,98,13,13,TRUE,TRUE,TRUE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹縣,尖石鄉,112,2,12,TRUE,98,14,14,TRUE,TRUE,TRUE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹縣,尖石鄉,113,2,14,TRUE,98,15,15,TRUE,TRUE,TRUE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹縣,尖石鄉,114,0,14,TRUE,98,16,16,TRUE,TRUE,TRUE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹縣,湖口鄉,90,0,0,FALSE,107,NA,-17,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹縣,湖口鄉,91,0,0,FALSE,107,NA,-16,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹縣,湖口鄉,92,0,0,FALSE,107,NA,-15,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹縣,湖口鄉,93,0,0,FALSE,107,NA,-14,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹縣,湖口鄉,94,0,0,FALSE,107,NA,-13,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹縣,湖口鄉,95,0,0,FALSE,107,NA,-12,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹縣,湖口鄉,96,0,0,FALSE,107,NA,-11,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹縣,湖口鄉,97,0,0,FALSE,107,NA,-10,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹縣,湖口鄉,98,0,0,FALSE,107,NA,-9,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹縣,湖口鄉,99,0,0,FALSE,107,NA,-8,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹縣,湖口鄉,100,0,0,FALSE,107,NA,-7,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹縣,湖口鄉,101,0,0,FALSE,107,NA,-6,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹縣,湖口鄉,102,0,0,FALSE,107,NA,-5,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹縣,湖口鄉,103,0,0,FALSE,107,NA,-4,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹縣,湖口鄉,104,0,0,FALSE,107,NA,-3,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹縣,湖口鄉,105,0,0,FALSE,107,NA,-2,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹縣,湖口鄉,106,0,0,FALSE,107,NA,-1,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹縣,湖口鄉,107,1,1,TRUE,107,0,0,FALSE,FALSE,FALSE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹縣,湖口鄉,108,0,1,TRUE,107,1,1,TRUE,FALSE,FALSE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹縣,湖口鄉,109,0,1,TRUE,107,2,2,TRUE,FALSE,FALSE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹縣,湖口鄉,110,0,1,TRUE,107,3,3,TRUE,TRUE,FALSE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹縣,湖口鄉,111,0,1,TRUE,107,4,4,TRUE,TRUE,FALSE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹縣,湖口鄉,112,0,1,TRUE,107,5,5,TRUE,TRUE,TRUE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹縣,湖口鄉,113,0,1,TRUE,107,6,6,TRUE,TRUE,TRUE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹縣,湖口鄉,114,0,1,TRUE,107,7,7,TRUE,TRUE,TRUE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹縣,竹東鎮,90,0,0,FALSE,108,NA,-18,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹縣,竹東鎮,91,0,0,FALSE,108,NA,-17,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
新竹縣,竹東鎮,92,0,0,FALSE,108,NA,-16,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
