ID,SOURCE_ID,SURVEY_TAG,DATA_Y
110::1138708,1138708,110,2021
110::1139086,1139086,110,2021
110::1139338,1139338,110,2021
110::1140134,1140134,110,2021
110::1140697,1140697,110,2021
110::1141015,1141015,110,2021
110::1141082,1141082,110,2021
110::1141184,1141184,110,2021
110::1141394,1141394,110,2021
110::1141658,1141658,110,2021
110::1141775,1141775,110,2021
110::1142090,1142090,110,2021
110::1143876,1143876,110,2021
110::1145776,1145776,110,2021
110::1146047,1146047,110,2021
110::1146062,1146062,110,2021
110::1146248,1146248,110,2021
110::1146261,1146261,110,2021
110::1146390,1146390,110,2021
110::1146542,1146542,110,2021
110::1146585,1146585,110,2021
110::1146821,1146821,110,2021
110::1146892,1146892,110,2021
110::1147274,1147274,110,2021
110::1147289,1147289,110,2021
110::1147312,1147312,110,2021
110::1147356,1147356,110,2021
110::1147616,1147616,110,2021
110::1147630,1147630,110,2021
110::1147806,1147806,110,2021
110::1147866,1147866,110,2021
110::1148025,1148025,110,2021
110::1148204,1148204,110,2021
110::1148673,1148673,110,2021
110::1149480,1149480,110,2021
110::1150189,1150189,110,2021
110::1150437,1150437,110,2021
110::1150601,1150601,110,2021
110::1150752,1150752,110,2021
110::1150824,1150824,110,2021
110::1150913,1150913,110,2021
110::1151285,1151285,110,2021
110::1151558,1151558,110,2021
110::1151744,1151744,110,2021
110::1151920,1151920,110,2021
110::1152325,1152325,110,2021
110::1152828,1152828,110,2021
110::1153005,1153005,110,2021
110::1153019,1153019,110,2021
110::1153115,1153115,110,2021
110::1153301,1153301,110,2021
110::1153325,1153325,110,2021
110::1153446,1153446,110,2021
110::1153556,1153556,110,2021
110::1153982,1153982,110,2021
110::1154001,1154001,110,2021
110::1154083,1154083,110,2021
110::1154092,1154092,110,2021
110::1154363,1154363,110,2021
110::1154468,1154468,110,2021
110::1154805,1154805,110,2021
110::1154829,1154829,110,2021
110::1155321,1155321,110,2021
110::1155516,1155516,110,2021
110::1155731,1155731,110,2021
110::1155819,1155819,110,2021
110::1155877,1155877,110,2021
110::1156012,1156012,110,2021
110::1156409,1156409,110,2021
110::1156431,1156431,110,2021
110::1157737,1157737,110,2021
110::1158324,1158324,110,2021
110::1158331,1158331,110,2021
110::1160076,1160076,110,2021
110::1160741,1160741,110,2021
110::1160748,1160748,110,2021
110::1160751,1160751,110,2021
110::1161071,1161071,110,2021
110::1161517,1161517,110,2021
110::1161534,1161534,110,2021
110::1161585,1161585,110,2021
110::1161897,1161897,110,2021
110::1161908,1161908,110,2021
110::1161920,1161920,110,2021
110::1162487,1162487,110,2021
110::1162517,1162517,110,2021
110::1162679,1162679,110,2021
110::1162883,1162883,110,2021
110::1163083,1163083,110,2021
110::1163529,1163529,110,2021
110::1163688,1163688,110,2021
110::1163844,1163844,110,2021
110::1163960,1163960,110,2021
110::1164883,1164883,110,2021
110::1165121,1165121,110,2021
110::1165170,1165170,110,2021
110::1166587,1166587,110,2021
110::1167696,1167696,110,2021
110::1167769,1167769,110,2021
110::1167980,1167980,110,2021
110::1168652,1168652,110,2021
110::1168757,1168757,110,2021
110::1168846,1168846,110,2021
110::1168982,1168982,110,2021
110::1169245,1169245,110,2021
110::1169602,1169602,110,2021
110::1170593,1170593,110,2021
110::1170609,1170609,110,2021
110::1170612,1170612,110,2021
110::1170716,1170716,110,2021
110::1170869,1170869,110,2021
110::1170886,1170886,110,2021
110::1171315,1171315,110,2021
110::1172454,1172454,110,2021
110::1172475,1172475,110,2021
110::1173130,1173130,110,2021
110::1173600,1173600,110,2021
110::1173855,1173855,110,2021
110::1174598,1174598,110,2021
110::1174761,1174761,110,2021
110::1175052,1175052,110,2021
110::1175305,1175305,110,2021
110::1176443,1176443,110,2021
110::1176535,1176535,110,2021
110::1176559,1176559,110,2021
110::1176899,1176899,110,2021
110::1177260,1177260,110,2021
110::1177442,1177442,110,2021
110::1177666,1177666,110,2021
110::1178988,1178988,110,2021
110::1179244,1179244,110,2021
110::1179854,1179854,110,2021
110::1180350,1180350,110,2021
110::1180390,1180390,110,2021
110::1181343,1181343,110,2021
110::1181848,1181848,110,2021
110::1181870,1181870,110,2021
110::1182068,1182068,110,2021
110::1182329,1182329,110,2021
110::1182729,1182729,110,2021
110::1184464,1184464,110,2021
110::1185126,1185126,110,2021
110::1185429,1185429,110,2021
110::1185616,1185616,110,2021
110::1186323,1186323,110,2021
110::1186524,1186524,110,2021
110::1186735,1186735,110,2021
110::1186834,1186834,110,2021
110::1186844,1186844,110,2021
110::1186905,1186905,110,2021
110::1187112,1187112,110,2021
110::1187768,1187768,110,2021
110::1187978,1187978,110,2021
110::1188454,1188454,110,2021
110::1189025,1189025,110,2021
110::1189641,1189641,110,2021
110::1189746,1189746,110,2021
110::1189760,1189760,110,2021
110::1189784,1189784,110,2021
110::1189970,1189970,110,2021
110::1190410,1190410,110,2021
110::1191778,1191778,110,2021
110::1192286,1192286,110,2021
110::1192729,1192729,110,2021
110::1192809,1192809,110,2021
110::1193107,1193107,110,2021
110::1194114,1194114,110,2021
110::1194337,1194337,110,2021
110::1194928,1194928,110,2021
110::2129655,2129655,110,2021
110::2130007,2130007,110,2021
110::2130299,2130299,110,2021
110::2130390,2130390,110,2021
110::2130600,2130600,110,2021
110::2130790,2130790,110,2021
110::2130815,2130815,110,2021
110::2131050,2131050,110,2021
110::2131290,2131290,110,2021
110::2131501,2131501,110,2021
110::2131598,2131598,110,2021
110::2132255,2132255,110,2021
110::2132611,2132611,110,2021
110::2132788,2132788,110,2021
110::2132998,2132998,110,2021
110::2133484,2133484,110,2021
110::2134246,2134246,110,2021
110::2134699,2134699,110,2021
110::2136019,2136019,110,2021
110::2136669,2136669,110,2021
110::2137673,2137673,110,2021
110::2138216,2138216,110,2021
110::2138305,2138305,110,2021
110::2138352,2138352,110,2021
110::2138686,2138686,110,2021
110::2138715,2138715,110,2021
110::2138936,2138936,110,2021
110::2139082,2139082,110,2021
110::2139401,2139401,110,2021
110::2139839,2139839,110,2021
110::2140107,2140107,110,2021
110::2140262,2140262,110,2021
110::2141114,2141114,110,2021
110::2141868,2141868,110,2021
110::2142306,2142306,110,2021
110::2142506,2142506,110,2021
110::2142690,2142690,110,2021
110::2142976,2142976,110,2021
110::2143078,2143078,110,2021
110::2145656,2145656,110,2021
110::2146274,2146274,110,2021
110::2146578,2146578,110,2021
110::2146625,2146625,110,2021
110::2147158,2147158,110,2021
110::2147172,2147172,110,2021
110::2147212,2147212,110,2021
110::2147227,2147227,110,2021
110::2147316,2147316,110,2021
110::2147451,2147451,110,2021
110::2147693,2147693,110,2021
110::2148039,2148039,110,2021
110::2148126,2148126,110,2021
110::2150414,2150414,110,2021
110::2151188,2151188,110,2021
110::2151209,2151209,110,2021
110::2151238,2151238,110,2021
110::2151684,2151684,110,2021
110::2152001,2152001,110,2021
110::2152753,2152753,110,2021
110::2153118,2153118,110,2021
110::2153309,2153309,110,2021
110::2153398,2153398,110,2021
110::2153427,2153427,110,2021
110::2153457,2153457,110,2021
110::2153469,2153469,110,2021
110::2153529,2153529,110,2021
110::2153775,2153775,110,2021
110::2154347,2154347,110,2021
110::2155113,2155113,110,2021
110::2155523,2155523,110,2021
110::2155706,2155706,110,2021
110::2155794,2155794,110,2021
110::2156129,2156129,110,2021
110::2156375,2156375,110,2021
110::2156449,2156449,110,2021
110::2157792,2157792,110,2021
110::2158023,2158023,110,2021
110::2158320,2158320,110,2021
110::2158323,2158323,110,2021
110::2158503,2158503,110,2021
110::2158865,2158865,110,2021
110::2158915,2158915,110,2021
110::2159746,2159746,110,2021
110::2160281,2160281,110,2021
110::2160393,2160393,110,2021
110::2160665,2160665,110,2021
110::2160718,2160718,110,2021
110::2160728,2160728,110,2021
110::2161904,2161904,110,2021
110::2162022,2162022,110,2021
110::2162191,2162191,110,2021
110::2162292,2162292,110,2021
110::2162556,2162556,110,2021
110::2163650,2163650,110,2021
110::2163741,2163741,110,2021
110::2164249,2164249,110,2021
110::2164278,2164278,110,2021
110::2164989,2164989,110,2021
110::2165202,2165202,110,2021
110::2165767,2165767,110,2021
110::2166322,2166322,110,2021
110::2166586,2166586,110,2021
110::2166624,2166624,110,2021
110::2167006,2167006,110,2021
110::2167602,2167602,110,2021
110::2167840,2167840,110,2021
110::2168235,2168235,110,2021
110::2169032,2169032,110,2021
110::2169456,2169456,110,2021
110::2169464,2169464,110,2021
110::2169886,2169886,110,2021
110::2169920,2169920,110,2021
110::2170710,2170710,110,2021
110::2170839,2170839,110,2021
110::2170855,2170855,110,2021
110::2171412,2171412,110,2021
110::2171448,2171448,110,2021
110::2172302,2172302,110,2021
110::2172342,2172342,110,2021
110::2172430,2172430,110,2021
110::2172944,2172944,110,2021
110::2172994,2172994,110,2021
110::2175209,2175209,110,2021
110::2176439,2176439,110,2021
110::2176865,2176865,110,2021
110::2176988,2176988,110,2021
110::2177284,2177284,110,2021
110::2178438,2178438,110,2021
110::2178799,2178799,110,2021
110::2180209,2180209,110,2021
110::2180258,2180258,110,2021
110::2180331,2180331,110,2021
110::2180425,2180425,110,2021
110::2180504,2180504,110,2021
110::2180508,2180508,110,2021
110::2180907,2180907,110,2021
110::2181929,2181929,110,2021
110::2182046,2182046,110,2021
110::2182784,2182784,110,2021
110::2183538,2183538,110,2021
110::2183809,2183809,110,2021
110::2183904,2183904,110,2021
110::2184136,2184136,110,2021
110::2184409,2184409,110,2021
110::2184441,2184441,110,2021
110::2184570,2184570,110,2021
110::2185468,2185468,110,2021
110::2186112,2186112,110,2021
110::2186353,2186353,110,2021
110::2186428,2186428,110,2021
110::2186472,2186472,110,2021
110::2186655,2186655,110,2021
110::2186865,2186865,110,2021
110::2187243,2187243,110,2021
110::2187372,2187372,110,2021
110::2187806,2187806,110,2021
110::2188727,2188727,110,2021
110::2189065,2189065,110,2021
110::2189385,2189385,110,2021
110::2189424,2189424,110,2021
110::2189429,2189429,110,2021
110::2189712,2189712,110,2021
110::2190941,2190941,110,2021
110::2190990,2190990,110,2021
110::2191444,2191444,110,2021
110::2191493,2191493,110,2021
110::2192528,2192528,110,2021
110::2192722,2192722,110,2021
110::2192879,2192879,110,2021
110::2193008,2193008,110,2021
110::2193044,2193044,110,2021
110::2193057,2193057,110,2021
110::2193538,2193538,110,2021
110::2193735,2193735,110,2021
110::2194195,2194195,110,2021
110::2194764,2194764,110,2021
110::3128735,3128735,110,2021
110::3129796,3129796,110,2021
110::3130631,3130631,110,2021
110::3130634,3130634,110,2021
110::3131067,3131067,110,2021
110::3131077,3131077,110,2021
110::3131689,3131689,110,2021
110::3131954,3131954,110,2021
110::3132250,3132250,110,2021
110::3132379,3132379,110,2021
110::3132446,3132446,110,2021
110::3134507,3134507,110,2021
110::3136123,3136123,110,2021
110::3136327,3136327,110,2021
110::3138430,3138430,110,2021
110::3138884,3138884,110,2021
110::3139036,3139036,110,2021
110::3139354,3139354,110,2021
110::3140254,3140254,110,2021
110::3140415,3140415,110,2021
110::3140440,3140440,110,2021
110::3140635,3140635,110,2021
110::3140714,3140714,110,2021
110::3140982,3140982,110,2021
110::3142787,3142787,110,2021
110::3143148,3143148,110,2021
110::3146745,3146745,110,2021
110::3150160,3150160,110,2021
110::3150924,3150924,110,2021
110::3151054,3151054,110,2021
110::3151644,3151644,110,2021
110::3152240,3152240,110,2021
110::3153119,3153119,110,2021
110::3153245,3153245,110,2021
110::3153333,3153333,110,2021
110::3153334,3153334,110,2021
110::3153410,3153410,110,2021
110::3154703,3154703,110,2021
110::3156148,3156148,110,2021
110::3156681,3156681,110,2021
110::3157774,3157774,110,2021
110::3157998,3157998,110,2021
110::3158260,3158260,110,2021
110::3158311,3158311,110,2021
110::3158575,3158575,110,2021
110::3158586,3158586,110,2021
110::3160249,3160249,110,2021
110::3160346,3160346,110,2021
110::3160891,3160891,110,2021
110::3161030,3161030,110,2021
110::3161674,3161674,110,2021
110::3161708,3161708,110,2021
110::3161743,3161743,110,2021
110::3161881,3161881,110,2021
110::3162327,3162327,110,2021
110::3162394,3162394,110,2021
110::3162701,3162701,110,2021
110::3163115,3163115,110,2021
110::3163145,3163145,110,2021
110::3163208,3163208,110,2021
110::3163675,3163675,110,2021
110::3164116,3164116,110,2021
110::3164686,3164686,110,2021
110::3164887,3164887,110,2021
110::3164933,3164933,110,2021
110::3164949,3164949,110,2021
110::3166093,3166093,110,2021
110::3166644,3166644,110,2021
110::3167086,3167086,110,2021
110::3167105,3167105,110,2021
110::3167148,3167148,110,2021
110::3167632,3167632,110,2021
110::3167764,3167764,110,2021
110::3168299,3168299,110,2021
110::3168978,3168978,110,2021
110::3169974,3169974,110,2021
110::3169999,3169999,110,2021
110::3171868,3171868,110,2021
110::3172750,3172750,110,2021
110::3172952,3172952,110,2021
110::3172974,3172974,110,2021
110::3173343,3173343,110,2021
110::3173405,3173405,110,2021
110::3173495,3173495,110,2021
110::3175772,3175772,110,2021
110::3176476,3176476,110,2021
110::3176854,3176854,110,2021
110::3176862,3176862,110,2021
110::3177578,3177578,110,2021
110::3178393,3178393,110,2021
110::3179712,3179712,110,2021
110::3179899,3179899,110,2021
110::3180205,3180205,110,2021
110::3180960,3180960,110,2021
110::3180967,3180967,110,2021
110::3181879,3181879,110,2021
110::3182334,3182334,110,2021
110::3182579,3182579,110,2021
110::3183344,3183344,110,2021
110::3183413,3183413,110,2021
110::3183488,3183488,110,2021
110::3183773,3183773,110,2021
110::3183775,3183775,110,2021
110::3183800,3183800,110,2021
110::3183842,3183842,110,2021
110::3183982,3183982,110,2021
110::3184871,3184871,110,2021
110::3184928,3184928,110,2021
110::3185414,3185414,110,2021
110::3186327,3186327,110,2021
110::3186406,3186406,110,2021
110::3187734,3187734,110,2021
110::3187752,3187752,110,2021
110::3187793,3187793,110,2021
110::3187987,3187987,110,2021
110::3187999,3187999,110,2021
110::3188083,3188083,110,2021
110::3188245,3188245,110,2021
110::3189376,3189376,110,2021
110::3189394,3189394,110,2021
110::3189478,3189478,110,2021
110::3190871,3190871,110,2021
110::3191065,3191065,110,2021
110::3191201,3191201,110,2021
110::3191246,3191246,110,2021
110::3191421,3191421,110,2021
110::3192287,3192287,110,2021
110::3192543,3192543,110,2021
110::3192587,3192587,110,2021
110::3192698,3192698,110,2021
110::3192817,3192817,110,2021
110::3194277,3194277,110,2021
110::3194454,3194454,110,2021
110::3194737,3194737,110,2021
110::3195684,3195684,110,2021
110::4128935,4128935,110,2021
110::4129313,4129313,110,2021
110::4129652,4129652,110,2021
110::4129656,4129656,110,2021
110::4129734,4129734,110,2021
110::4129795,4129795,110,2021
110::4130749,4130749,110,2021
110::4131184,4131184,110,2021
110::4131691,4131691,110,2021
110::4132651,4132651,110,2021
110::4132988,4132988,110,2021
110::4137167,4137167,110,2021
110::4137357,4137357,110,2021
110::4137908,4137908,110,2021
110::4138155,4138155,110,2021
110::4138255,4138255,110,2021
110::4138432,4138432,110,2021
110::4138584,4138584,110,2021
110::4139450,4139450,110,2021
110::4139506,4139506,110,2021
110::4139841,4139841,110,2021
110::4140160,4140160,110,2021
110::4140179,4140179,110,2021
110::4140789,4140789,110,2021
110::4141162,4141162,110,2021
110::4141841,4141841,110,2021
110::4141917,4141917,110,2021
110::4142941,4142941,110,2021
110::4145193,4145193,110,2021
110::4145213,4145213,110,2021
110::4147661,4147661,110,2021
110::4147905,4147905,110,2021
110::4149432,4149432,110,2021
110::4150999,4150999,110,2021
110::4151036,4151036,110,2021
110::4151122,4151122,110,2021
110::4151131,4151131,110,2021
110::4151228,4151228,110,2021
110::4153683,4153683,110,2021
110::4153985,4153985,110,2021
110::4155448,4155448,110,2021
110::4155520,4155520,110,2021
110::4155528,4155528,110,2021
110::4155600,4155600,110,2021
110::4155672,4155672,110,2021
110::4155865,4155865,110,2021
110::4156952,4156952,110,2021
110::4158053,4158053,110,2021
110::4158579,4158579,110,2021
110::4159565,4159565,110,2021
110::4161595,4161595,110,2021
110::4161913,4161913,110,2021
110::4162549,4162549,110,2021
110::4162559,4162559,110,2021
110::4162650,4162650,110,2021
110::4162798,4162798,110,2021
110::4162882,4162882,110,2021
110::4163627,4163627,110,2021
110::4163632,4163632,110,2021
110::4163713,4163713,110,2021
110::4163715,4163715,110,2021
110::4163923,4163923,110,2021
110::4165021,4165021,110,2021
110::4165125,4165125,110,2021
110::4165135,4165135,110,2021
110::4166578,4166578,110,2021
110::4166599,4166599,110,2021
110::4166636,4166636,110,2021
110::4166682,4166682,110,2021
110::4167653,4167653,110,2021
110::4168898,4168898,110,2021
110::4169394,4169394,110,2021
110::4169590,4169590,110,2021
110::4170950,4170950,110,2021
110::4171325,4171325,110,2021
110::4171778,4171778,110,2021
110::4172872,4172872,110,2021
110::4172954,4172954,110,2021
110::4173565,4173565,110,2021
110::4173896,4173896,110,2021
110::4174573,4174573,110,2021
110::4174753,4174753,110,2021
110::4175102,4175102,110,2021
110::4175158,4175158,110,2021
110::4175184,4175184,110,2021
110::4175553,4175553,110,2021
110::4176942,4176942,110,2021
110::4177417,4177417,110,2021
110::4177561,4177561,110,2021
110::4178450,4178450,110,2021
110::4178508,4178508,110,2021
110::4180269,4180269,110,2021
110::4181386,4181386,110,2021
110::4182408,4182408,110,2021
110::4182447,4182447,110,2021
110::4182564,4182564,110,2021
110::4183168,4183168,110,2021
110::4183748,4183748,110,2021
110::4184008,4184008,110,2021
110::4184072,4184072,110,2021
110::4184264,4184264,110,2021
110::4184312,4184312,110,2021
110::4185121,4185121,110,2021
110::4189475,4189475,110,2021
110::4190828,4190828,110,2021
110::4190833,4190833,110,2021
110::4191098,4191098,110,2021
110::4191234,4191234,110,2021
110::4191260,4191260,110,2021
110::4192741,4192741,110,2021
110::4192894,4192894,110,2021
110::4193099,4193099,110,2021
110::4193114,4193114,110,2021
110::4194272,4194272,110,2021
110::4194982,4194982,110,2021
110::5128466,5128466,110,2021
110::5128597,5128597,110,2021
110::5131309,5131309,110,2021
110::5131807,5131807,110,2021
110::5134274,5134274,110,2021
110::5136055,5136055,110,2021
110::5138095,5138095,110,2021
110::5138820,5138820,110,2021
110::5143233,5143233,110,2021
110::5145868,5145868,110,2021
110::5177109,5177109,110,2021
110::5178536,5178536,110,2021
110::6130777,6130777,110,2021
110::6131462,6131462,110,2021
110::6134931,6134931,110,2021
110::6137879,6137879,110,2021
110::6138052,6138052,110,2021
110::6138918,6138918,110,2021
110::6139129,6139129,110,2021
110::6139901,6139901,110,2021
110::6142493,6142493,110,2021
110::6145786,6145786,110,2021
110::6160785,6160785,110,2021
110::7160674,7160674,110,2021
110::7160703,7160703,110,2021
110::7174794,7174794,110,2021
110::7175064,7175064,110,2021
110::7176982,7176982,110,2021
110::7178290,7178290,110,2021
110::7178552,7178552,110,2021
110::7179598,7179598,110,2021
110::8172955,8172955,110,2021
110::8173754,8173754,110,2021
110::8178433,8178433,110,2021
110::8179043,8179043,110,2021
110::9172715,9172715,110,2021
110::9175514,9175514,110,2021
110::9175529,9175529,110,2021
110::9179301,9179301,110,2021
110::9179364,9179364,110,2021
110::10179718,10179718,110,2021
110::10179752,10179752,110,2021
110::12179802,12179802,110,2021
110::1196550,1196550,110,2021
110::1196669,1196669,110,2021
110::1196746,1196746,110,2021
110::1196915,1196915,110,2021
110::1197356,1197356,110,2021
110::1197815,1197815,110,2021
110::1197832,1197832,110,2021
110::1199773,1199773,110,2021
110::1199820,1199820,110,2021
110::1200193,1200193,110,2021
110::1200223,1200223,110,2021
110::1200718,1200718,110,2021
110::1200789,1200789,110,2021
110::1200827,1200827,110,2021
110::1200897,1200897,110,2021
110::1201038,1201038,110,2021
110::1201056,1201056,110,2021
110::1201115,1201115,110,2021
110::1201275,1201275,110,2021
110::1201359,1201359,110,2021
110::1201456,1201456,110,2021
110::1201471,1201471,110,2021
110::1201752,1201752,110,2021
110::1201817,1201817,110,2021
110::1201869,1201869,110,2021
110::1202495,1202495,110,2021
110::1202771,1202771,110,2021
110::1203672,1203672,110,2021
110::1203894,1203894,110,2021
110::1204060,1204060,110,2021
110::1204331,1204331,110,2021
110::1204817,1204817,110,2021
110::1205089,1205089,110,2021
110::1205124,1205124,110,2021
110::1205370,1205370,110,2021
110::1205513,1205513,110,2021
110::1206659,1206659,110,2021
110::1207910,1207910,110,2021
110::1207976,1207976,110,2021
110::1208896,1208896,110,2021
110::1210224,1210224,110,2021
110::1211340,1211340,110,2021
110::1211583,1211583,110,2021
110::1211794,1211794,110,2021
110::1212100,1212100,110,2021
110::1212159,1212159,110,2021
110::1212307,1212307,110,2021
110::1213251,1213251,110,2021
110::1213418,1213418,110,2021
110::1213423,1213423,110,2021
110::1214140,1214140,110,2021
110::1214169,1214169,110,2021
110::1214304,1214304,110,2021
110::1214422,1214422,110,2021
110::1215027,1215027,110,2021
110::1215087,1215087,110,2021
110::1215094,1215094,110,2021
110::1215258,1215258,110,2021
110::1215297,1215297,110,2021
110::1215630,1215630,110,2021
110::1215835,1215835,110,2021
110::1216142,1216142,110,2021
110::1216371,1216371,110,2021
110::1216496,1216496,110,2021
110::1217117,1217117,110,2021
110::1217745,1217745,110,2021
110::1218389,1218389,110,2021
110::1218637,1218637,110,2021
110::1219077,1219077,110,2021
110::1219269,1219269,110,2021
110::1219357,1219357,110,2021
110::1220021,1220021,110,2021
110::1220325,1220325,110,2021
110::1220660,1220660,110,2021
110::1220744,1220744,110,2021
110::1220761,1220761,110,2021
110::1221038,1221038,110,2021
110::1221142,1221142,110,2021
110::1221394,1221394,110,2021
110::1222258,1222258,110,2021
110::1222407,1222407,110,2021
110::1222567,1222567,110,2021
110::1225454,1225454,110,2021
110::1225627,1225627,110,2021
110::1225634,1225634,110,2021
110::1225639,1225639,110,2021
110::1225794,1225794,110,2021
110::1226020,1226020,110,2021
110::1226038,1226038,110,2021
110::1226198,1226198,110,2021
110::1226782,1226782,110,2021
110::1226791,1226791,110,2021
110::1226793,1226793,110,2021
110::1226820,1226820,110,2021
110::1226826,1226826,110,2021
110::1227012,1227012,110,2021
110::1227166,1227166,110,2021
110::1227275,1227275,110,2021
110::1227351,1227351,110,2021
110::1228508,1228508,110,2021
110::1230180,1230180,110,2021
110::1232184,1232184,110,2021
110::1233272,1233272,110,2021
110::1233356,1233356,110,2021
110::1234119,1234119,110,2021
110::1234817,1234817,110,2021
110::1235109,1235109,110,2021
110::1235176,1235176,110,2021
110::1235291,1235291,110,2021
110::1235299,1235299,110,2021
110::1236049,1236049,110,2021
110::1236436,1236436,110,2021
110::1236797,1236797,110,2021
110::1237718,1237718,110,2021
110::1237749,1237749,110,2021
110::1237750,1237750,110,2021
110::1238181,1238181,110,2021
110::1238351,1238351,110,2021
110::1238378,1238378,110,2021
110::1238383,1238383,110,2021
110::1238450,1238450,110,2021
110::1238728,1238728,110,2021
110::1238845,1238845,110,2021
110::1239334,1239334,110,2021
110::1239644,1239644,110,2021
110::1239732,1239732,110,2021
110::1240339,1240339,110,2021
110::1240885,1240885,110,2021
110::1240958,1240958,110,2021
110::1241237,1241237,110,2021
110::1241688,1241688,110,2021
110::1241888,1241888,110,2021
110::1242216,1242216,110,2021
110::1243052,1243052,110,2021
110::1243715,1243715,110,2021
110::1244037,1244037,110,2021
110::1245156,1245156,110,2021
110::1245348,1245348,110,2021
110::1245521,1245521,110,2021
110::1245596,1245596,110,2021
110::1245907,1245907,110,2021
110::1245933,1245933,110,2021
110::1247173,1247173,110,2021
110::1247299,1247299,110,2021
110::1247849,1247849,110,2021
110::1248050,1248050,110,2021
110::1248184,1248184,110,2021
110::1249216,1249216,110,2021
110::1249292,1249292,110,2021
110::1249747,1249747,110,2021
110::1250760,1250760,110,2021
110::1250891,1250891,110,2021
110::1250927,1250927,110,2021
110::1250968,1250968,110,2021
110::1250996,1250996,110,2021
110::1251024,1251024,110,2021
110::1251066,1251066,110,2021
110::1251344,1251344,110,2021
110::1251353,1251353,110,2021
110::1251435,1251435,110,2021
110::1251648,1251648,110,2021
110::1251670,1251670,110,2021
110::1251759,1251759,110,2021
110::1252188,1252188,110,2021
110::1252194,1252194,110,2021
110::1252278,1252278,110,2021
110::1252934,1252934,110,2021
110::1253085,1253085,110,2021
110::1253312,1253312,110,2021
110::1253343,1253343,110,2021
110::1253603,1253603,110,2021
110::1253690,1253690,110,2021
110::1253700,1253700,110,2021
110::1253830,1253830,110,2021
110::1253985,1253985,110,2021
110::1254200,1254200,110,2021
110::1254263,1254263,110,2021
110::1254544,1254544,110,2021
110::1254562,1254562,110,2021
110::1254618,1254618,110,2021
110::1254648,1254648,110,2021
110::1254752,1254752,110,2021
110::1255071,1255071,110,2021
110::1255117,1255117,110,2021
110::1255233,1255233,110,2021
110::1256004,1256004,110,2021
110::1256023,1256023,110,2021
110::1256242,1256242,110,2021
110::1256954,1256954,110,2021
110::1258685,1258685,110,2021
110::1258882,1258882,110,2021
110::1258967,1258967,110,2021
110::1259494,1259494,110,2021
110::1259869,1259869,110,2021
110::1260127,1260127,110,2021
110::1260143,1260143,110,2021
110::1260176,1260176,110,2021
110::1260553,1260553,110,2021
110::1260854,1260854,110,2021
110::1261406,1261406,110,2021
110::1261615,1261615,110,2021
110::1262116,1262116,110,2021
110::1262922,1262922,110,2021
110::1264131,1264131,110,2021
110::1264270,1264270,110,2021
110::1264460,1264460,110,2021
110::1264463,1264463,110,2021
110::1264846,1264846,110,2021
110::1264947,1264947,110,2021
110::1265009,1265009,110,2021
110::1265640,1265640,110,2021
110::1266058,1266058,110,2021
110::1266286,1266286,110,2021
110::1267646,1267646,110,2021
110::1268290,1268290,110,2021
110::1268397,1268397,110,2021
110::1268948,1268948,110,2021
110::1269138,1269138,110,2021
110::1269998,1269998,110,2021
110::1270058,1270058,110,2021
110::1270464,1270464,110,2021
110::1270518,1270518,110,2021
110::1270556,1270556,110,2021
110::1270561,1270561,110,2021
110::1270603,1270603,110,2021
110::1270611,1270611,110,2021
110::1270622,1270622,110,2021
110::1271797,1271797,110,2021
110::1272692,1272692,110,2021
110::1272760,1272760,110,2021
110::2196685,2196685,110,2021
110::2196795,2196795,110,2021
110::2196857,2196857,110,2021
110::2197020,2197020,110,2021
110::2197258,2197258,110,2021
110::2197357,2197357,110,2021
110::2197907,2197907,110,2021
110::2198355,2198355,110,2021
110::2198424,2198424,110,2021
110::2198854,2198854,110,2021
110::2199924,2199924,110,2021
110::2199999,2199999,110,2021
110::2200002,2200002,110,2021
110::2200003,2200003,110,2021
110::2200228,2200228,110,2021
110::2200522,2200522,110,2021
110::2200587,2200587,110,2021
110::2200638,2200638,110,2021
110::2200814,2200814,110,2021
110::2200842,2200842,110,2021
110::2201080,2201080,110,2021
110::2201398,2201398,110,2021
110::2201568,2201568,110,2021
110::2201934,2201934,110,2021
110::2202097,2202097,110,2021
110::2203013,2203013,110,2021
110::2204028,2204028,110,2021
110::2204481,2204481,110,2021
110::2205046,2205046,110,2021
110::2205206,2205206,110,2021
110::2205248,2205248,110,2021
110::2205721,2205721,110,2021
110::2205815,2205815,110,2021
110::2205933,2205933,110,2021
110::2206567,2206567,110,2021
110::2207864,2207864,110,2021
110::2207872,2207872,110,2021
110::2207873,2207873,110,2021
110::2207909,2207909,110,2021
110::2208285,2208285,110,2021
110::2208314,2208314,110,2021
110::2208486,2208486,110,2021
110::2208591,2208591,110,2021
110::2208817,2208817,110,2021
110::2209272,2209272,110,2021
110::2209408,2209408,110,2021
110::2210139,2210139,110,2021
110::2210826,2210826,110,2021
110::2210846,2210846,110,2021
110::2211097,2211097,110,2021
110::2211669,2211669,110,2021
110::2212419,2212419,110,2021
110::2213432,2213432,110,2021
110::2214045,2214045,110,2021
110::2214455,2214455,110,2021
110::2214549,2214549,110,2021
110::2215435,2215435,110,2021
110::2216405,2216405,110,2021
110::2216535,2216535,110,2021
110::2216612,2216612,110,2021
110::2217278,2217278,110,2021
110::2218443,2218443,110,2021
110::2218687,2218687,110,2021
